data_date,table_type,name,rank,change_pct,deviation_pct,volume_ratio,benchmark,benchmark_change_pct,previous_rank,continuous,article_stance,article_evidence,group,action,source_image
2026-06-12,sector,新能源,12,1.54,-6.96,1.39,中证A500,1.0,13,False,neutral,,回避,不纳入,data/yupen-images/2026-06-15_b5accfa1_sector_576d65fd.jpg
2026-06-12,sector,光伏设备,13,-0.54,-7.89,1.15,中证A500,1.0,12,False,neutral,,回避,不纳入,data/yupen-images/2026-06-15_b5accfa1_sector_576d65fd.jpg
2026-06-12,sector,电网设备,14,1.3,-9.38,1.01,中证A500,1.0,14,False,neutral,,回避,不纳入,data/yupen-images/2026-06-15_b5accfa1_sector_576d65fd.jpg
2026-06-15,index,纳指100,4,3.14,2.9,0.71,标普500,1.74,4,False,neutral,,等待,观察,data/yupen-images/2026-06-16_d4ccfc3f_index_c7661f03.jpg
2026-06-15,index,创业板指,5,5.3,1.66,1.03,中证A500,2.82,13,False,neutral,,等待,观察,data/yupen-images/2026-06-16_d4ccfc3f_index_c7661f03.jpg
2026-06-15,index,上证50,7,1.66,1.07,1.25,中证A500,2.82,6,False,neutral,,等待,观察,data/yupen-images/2026-06-16_d4ccfc3f_index_c7661f03.jpg
2026-06-15,index,沪深300,8,2.39,0.87,1.18,中证A500,2.82,8,False,neutral,,等待,观察,data/yupen-images/2026-06-16_d4ccfc3f_index_c7661f03.jpg
2026-06-15,index,中证1000,9,3.88,0.66,1.0,中证A500,2.82,11,False,neutral,,等待,观察,data/yupen-images/2026-06-16_d4ccfc3f_index_c7661f03.jpg
2026-06-15,index,科创50,11,5.12,0.46,1.0,中证A500,2.82,16,False,neutral,,等待,观察,data/yupen-images/2026-06-16_d4ccfc3f_index_c7661f03.jpg
2026-06-15,index,中证500,12,3.71,0.43,1.13,中证A500,2.82,12,False,neutral,,等待,观察,data/yupen-images/2026-06-16_d4ccfc3f_index_c7661f03.jpg
2026-06-15,index,中证2000,13,3.47,-0.83,0.95,中证A500,2.82,17,False,neutral,,回避,不纳入,data/yupen-images/2026-06-16_d4ccfc3f_index_c7661f03.jpg
2026-06-15,index,国企指数,14,0.02,-1.14,0.98,恒生指数,0.5,7,False,neutral,,回避,不纳入,data/yupen-images/2026-06-16_d4ccfc3f_index_c7661f03.jpg
2026-06-15,index,北证50,16,1.71,-1.79,0.82,中证A500,2.82,15,False,neutral,,回避,不纳入,data/yupen-images/2026-06-16_d4ccfc3f_index_c7661f03.jpg
2026-06-15,index,恒生科技,17,1.28,-2.06,0.75,恒生指数,0.5,14,False,neutral,,回避,不纳入,data/yupen-images/2026-06-16_d4ccfc3f_index_c7661f03.jpg
2026-06-15,index,微盘股,20,-0.64,-6.76,1.01,中证A500,2.82,19,False,neutral,,回避,不纳入,data/yupen-images/2026-06-16_d4ccfc3f_index_c7661f03.jpg
2026-06-15,sector,有色金属,1,4.99,4.64,1.75,中证A500,2.82,5,False,neutral,,试探,等待确认,data/yupen-images/2026-06-16_d4ccfc3f_sector_8fa5b778.jpg
2026-06-15,sector,证券公司,2,2.56,3.44,1.92,中证A500,2.82,2,True,neutral,,趋势保持,不新增,data/yupen-images/2026-06-16_d4ccfc3f_sector_8fa5b778.jpg
2026-06-15,sector,细分化工,3,2.88,3.39,1.33,中证A500,2.82,4,False,neutral,,试探,等待确认,data/yupen-images/2026-06-16_d4ccfc3f_sector_8fa5b778.jpg
2026-06-15,sector,半导体,4,5.98,3.3,1.08,中证A500,2.82,6,False,neutral,,等待,观察,data/yupen-images/2026-06-16_d4ccfc3f_sector_8fa5b778.jpg
2026-06-15,sector,中证红利,5,-1.04,-0.48,1.17,中证A500,2.82,3,False,neutral,,回避,不纳入,data/yupen-images/2026-06-16_d4ccfc3f_sector_8fa5b778.jpg
2026-06-15,sector,商业航天,6,2.97,-0.98,0.98,中证A500,2.82,9,False,neutral,,回避,不纳入,data/yupen-images/2026-06-16_d4ccfc3f_sector_8fa5b778.jpg
2026-06-15,sector,机器人,7,3.57,-2.64,0.9,中证A500,2.82,11,False,neutral,,回避,不纳入,data/yupen-images/2026-06-16_d4ccfc3f_sector_8fa5b778.jpg
2026-06-15,sector,中证消费,8,-0.63,-3.23,0.88,中证A500,2.82,7,False,neutral,,回避,不纳入,data/yupen-images/2026-06-16_d4ccfc3f_sector_8fa5b778.jpg
2026-06-15,sector,中证煤炭,9,-4.93,-3.37,1.08,中证A500,2.82,1,False,neutral,,回避,不纳入,data/yupen-images/2026-06-16_d4ccfc3f_sector_8fa5b778.jpg
2026-06-15,sector,房地产,10,0.61,-3.54,0.81,中证A500,2.82,10,False,neutral,,回避,不纳入,data/yupen-images/2026-06-16_d4ccfc3f_sector_8fa5b778.jpg
2026-06-15,sector,中证医疗,11,-0.1,-3.76,1.03,中证A500,2.82,8,False,neutral,,回避,不纳入,data/yupen-images/2026-06-16_d4ccfc3f_sector_8fa5b778.jpg
2026-06-15,sector,光伏设备,12,1.78,-5.62,0.9,中证A500,2.82,13,False,neutral,,回避,不纳入,data/yupen-images/2026-06-16_d4ccfc3f_sector_8fa5b778.jpg
2026-06-15,sector,新能源,13,1.3,-6.32,1.06,中证A500,2.82,12,False,neutral,,回避,不纳入,data/yupen-images/2026-06-16_d4ccfc3f_sector_8fa5b778.jpg
2026-06-15,sector,电网设备,14,2.65,-6.35,1.02,中证A500,2.82,14,False,neutral,,回避,不纳入,data/yupen-images/2026-06-16_d4ccfc3f_sector_8fa5b778.jpg
2026-06-16,index,创业板指,4,1.72,3.14,1.07,中证A500,0.21,5,False,neutral,,等待,观察,data/yupen-images/2026-06-17_a5992848_index_eb0e8a2d.jpg
2026-06-16,index,中证1000,5,1.47,2.23,1.01,中证A500,0.21,9,False,neutral,,等待,观察,data/yupen-images/2026-06-17_a5992848_index_eb0e8a2d.jpg
2026-06-16,index,中证500,6,1.2,1.71,1.02,中证A500,0.21,12,False,neutral,,等待,观察,data/yupen-images/2026-06-17_a5992848_index_eb0e8a2d.jpg
2026-06-16,index,科创50,7,0.58,1.09,0.92,中证A500,0.21,11,False,neutral,,等待,观察,data/yupen-images/2026-06-17_a5992848_index_eb0e8a2d.jpg
2026-06-16,index,中证2000,8,1.66,1.03,0.99,中证A500,0.21,13,False,neutral,,等待,观察,data/yupen-images/2026-06-17_a5992848_index_eb0e8a2d.jpg
2026-06-16,index,纳指100,10,-1.9,0.69,0.69,标普500,-0.59,4,False,neutral,,等待,观察,data/yupen-images/2026-06-17_a5992848_index_eb0e8a2d.jpg
2026-06-16,index,沪深300,11,-0.15,0.68,0.99,中证A500,0.21,8,False,neutral,,等待,观察,data/yupen-images/2026-06-17_a5992848_index_eb0e8a2d.jpg
2026-06-16,index,上证50,13,-0.84,0.28,0.89,中证A500,0.21,7,False,neutral,,等待,观察,data/yupen-images/2026-06-17_a5992848_index_eb0e8a2d.jpg
2026-06-16,index,北证50,14,1.03,-0.47,0.91,中证A500,0.21,16,False,neutral,,回避,不纳入,data/yupen-images/2026-06-17_a5992848_index_eb0e8a2d.jpg
2026-06-16,index,国企指数,16,-1.62,-2.53,0.85,恒生指数,-1.4,14,False,neutral,,回避,不纳入,data/yupen-images/2026-06-17_a5992848_index_eb0e8a2d.jpg
2026-06-16,index,恒生科技,19,-2.24,-4.06,0.73,恒生指数,-1.4,17,False,neutral,,回避,不纳入,data/yupen-images/2026-06-17_a5992848_index_eb0e8a2d.jpg
2026-06-16,index,微盘股,20,0.91,-5.2,1.14,中证A500,0.21,20,False,neutral,,回避,不纳入,data/yupen-images/2026-06-17_a5992848_index_eb0e8a2d.jpg
2026-06-16,sector,半导体,1,2.19,5.41,1.04,中证A500,0.21,4,False,neutral,,试探,等待确认,data/yupen-images/2026-06-17_a5992848_sector_eee91e75.jpg
2026-06-16,sector,证券公司,2,1.08,4.4,1.1,中证A500,0.21,2,True,neutral,,试探,等待文章确认,data/yupen-images/2026-06-17_a5992848_sector_eee91e75.jpg
2026-06-16,sector,有色金属,3,-0.77,3.69,1.21,中证A500,0.21,1,True,neutral,,趋势保持,不新增,data/yupen-images/2026-06-17_a5992848_sector_eee91e75.jpg
2026-06-16,sector,细分化工,4,-0.73,2.72,1.11,中证A500,0.21,3,False,neutral,,等待,观察,data/yupen-images/2026-06-17_a5992848_sector_eee91e75.jpg
2026-06-16,sector,商业航天,5,1.55,0.86,1.04,中证A500,0.21,6,False,neutral,,等待,观察,data/yupen-images/2026-06-17_a5992848_sector_eee91e75.jpg
2026-06-16,sector,机器人,6,1.9,-0.56,1.06,中证A500,0.21,7,False,neutral,,回避,不纳入,data/yupen-images/2026-06-17_a5992848_sector_eee91e75.jpg
2026-06-16,sector,新能源,7,3.37,-1.82,1.24,中证A500,0.21,13,False,neutral,,回避,不纳入,data/yupen-images/2026-06-17_a5992848_sector_eee91e75.jpg
2026-06-16,sector,中证红利,8,-1.74,-2.05,0.82,中证A500,0.21,5,False,neutral,,回避,不纳入,data/yupen-images/2026-06-17_a5992848_sector_eee91e75.jpg
2026-06-16,sector,光伏设备,9,1.85,-3.22,0.92,中证A500,0.21,12,False,neutral,,回避,不纳入,data/yupen-images/2026-06-17_a5992848_sector_eee91e75.jpg
2026-06-16,sector,电网设备,10,2.21,-3.61,1.13,中证A500,0.21,14,False,neutral,,回避,不纳入,data/yupen-images/2026-06-17_a5992848_sector_eee91e75.jpg
2026-06-16,sector,中证消费,11,-1.76,-4.47,0.84,中证A500,0.21,8,False,neutral,,回避,不纳入,data/yupen-images/2026-06-17_a5992848_sector_eee91e75.jpg
2026-06-16,sector,房地产,12,-1.63,-4.52,0.8,中证A500,0.21,10,False,neutral,,回避,不纳入,data/yupen-images/2026-06-17_a5992848_sector_eee91e75.jpg
2026-06-16,sector,中证医疗,13,-1.44,-4.63,0.91,中证A500,0.21,11,False,neutral,,回避,不纳入,data/yupen-images/2026-06-17_a5992848_sector_eee91e75.jpg
2026-06-16,sector,中证煤炭,14,-2.23,-5.43,0.97,中证A500,0.21,9,False,neutral,,回避,不纳入,data/yupen-images/2026-06-17_a5992848_sector_eee91e75.jpg
2026-06-17,index,科创50,3,4.69,5.75,1.09,中证A500,1.25,7,False,neutral,,试探,等待确认,data/yupen-images/2026-06-18_d214eadb_index_b70976de.jpg
2026-06-17,index,创业板指,4,1.56,4.46,1.03,中证A500,1.25,4,False,neutral,,等待,观察,data/yupen-images/2026-06-18_d214eadb_index_b70976de.jpg
2026-06-17,index,中证500,6,1.4,3.16,0.97,中证A500,1.25,6,False,neutral,,等待,观察,data/yupen-images/2026-06-18_d214eadb_index_b70976de.jpg
2026-06-17,index,中证1000,7,0.67,2.99,0.95,中证A500,1.25,5,False,neutral,,等待,观察,data/yupen-images/2026-06-18_d214eadb_index_b70976de.jpg
2026-06-17,index,沪深300,9,0.97,1.57,0.95,中证A500,1.25,11,False,neutral,,等待,观察,data/yupen-images/2026-06-18_d214eadb_index_b70976de.jpg
2026-06-17,index,中证2000,10,0.28,1.55,1.01,中证A500,1.25,8,False,neutral,,等待,观察,data/yupen-images/2026-06-18_d214eadb_index_b70976de.jpg
2026-06-17,index,上证50,11,0.7,1.03,0.82,中证A500,1.25,13,False,neutral,,等待,观察,data/yupen-images/2026-06-18_d214eadb_index_b70976de.jpg
2026-06-17,index,北证50,12,0.27,0.16,0.97,中证A500,1.25,14,False,neutral,,等待,观察,data/yupen-images/2026-06-18_d214eadb_index_b70976de.jpg
2026-06-17,index,纳指100,13,-1.01,-0.41,0.92,标普500,-1.24,10,False,neutral,,回避,不纳入,data/yupen-images/2026-06-18_d214eadb_index_b70976de.jpg
2026-06-17,index,国企指数,17,-1.17,-3.39,0.89,恒生指数,-0.74,16,False,neutral,,回避,不纳入,data/yupen-images/2026-06-18_d214eadb_index_b70976de.jpg
2026-06-17,index,恒生科技,18,0.22,-3.65,0.92,恒生指数,-0.74,19,False,neutral,,回避,不纳入,data/yupen-images/2026-06-18_d214eadb_index_b70976de.jpg
2026-06-17,index,微盘股,20,-2.51,-6.78,1.05,中证A500,1.25,20,False,neutral,,回避,不纳入,data/yupen-images/2026-06-18_d214eadb_index_b70976de.jpg
2026-06-17,sector,半导体,1,3.97,9.41,1.19,中证A500,1.25,1,True,neutral,,试探,不追高,data/yupen-images/2026-06-18_d214eadb_sector_dfa54e4c.jpg
2026-06-17,sector,证券公司,2,-0.13,4.12,0.76,中证A500,1.25,2,True,neutral,,趋势保持,不新增,data/yupen-images/2026-06-18_d214eadb_sector_dfa54e4c.jpg
2026-06-17,sector,有色金属,3,-0.25,3.3,0.86,中证A500,1.25,3,True,neutral,,趋势保持,不新增,data/yupen-images/2026-06-18_d214eadb_sector_dfa54e4c.jpg
2026-06-17,sector,细分化工,4,0.01,2.85,0.91,中证A500,1.25,4,False,neutral,,等待,观察,data/yupen-images/2026-06-18_d214eadb_sector_dfa54e4c.jpg
2026-06-17,sector,商业航天,5,0.81,1.85,1.06,中证A500,1.25,5,False,neutral,,等待,观察,data/yupen-images/2026-06-18_d214eadb_sector_dfa54e4c.jpg
2026-06-17,sector,机器人,6,0.14,-0.23,0.95,中证A500,1.25,6,False,neutral,,回避,不纳入,data/yupen-images/2026-06-18_d214eadb_sector_dfa54e4c.jpg
2026-06-17,sector,新能源,7,-0.01,-1.43,0.98,中证A500,1.25,7,False,neutral,,回避,不纳入,data/yupen-images/2026-06-18_d214eadb_sector_dfa54e4c.jpg
2026-06-17,sector,光伏设备,8,-0.18,-2.7,0.97,中证A500,1.25,9,False,neutral,,回避,不纳入,data/yupen-images/2026-06-18_d214eadb_sector_dfa54e4c.jpg
2026-06-17,sector,中证红利,9,-1.08,-2.93,0.79,中证A500,1.25,8,False,neutral,,回避,不纳入,data/yupen-images/2026-06-18_d214eadb_sector_dfa54e4c.jpg
2026-06-17,sector,电网设备,10,-1.33,-4.23,1.03,中证A500,1.25,10,False,neutral,,回避,不纳入,data/yupen-images/2026-06-18_d214eadb_sector_dfa54e4c.jpg
2026-06-17,sector,中证医疗,11,-0.12,-4.28,0.93,中证A500,1.25,13,False,neutral,,回避,不纳入,data/yupen-images/2026-06-18_d214eadb_sector_dfa54e4c.jpg
2026-06-17,sector,房地产,12,-0.39,-4.31,0.95,中证A500,1.25,12,False,neutral,,回避,不纳入,data/yupen-images/2026-06-18_d214eadb_sector_dfa54e4c.jpg
2026-06-17,sector,中证消费,13,-1.01,-4.95,0.74,中证A500,1.25,11,False,neutral,,回避,不纳入,data/yupen-images/2026-06-18_d214eadb_sector_dfa54e4c.jpg
2026-06-17,sector,中证煤炭,14,-2.72,-7.85,0.8,中证A500,1.25,14,False,neutral,,回避,不纳入,data/yupen-images/2026-06-18_d214eadb_sector_dfa54e4c.jpg
2026-06-22,index,科创50,1,1.96,11.0,1.09,中证A500,2.47,3,True,neutral,,趋势保持,不新增,data/yupen-images/2026-06-23_0af18d16_index_adcf733f.jpg
2026-06-22,index,创业板指,3,2.52,8.14,1.22,中证A500,2.47,4,False,neutral,,试探,不追高,data/yupen-images/2026-06-23_0af18d16_index_adcf733f.jpg
2026-06-22,index,中证500,6,2.26,5.7,1.15,中证A500,2.47,6,False,neutral,,等待,观察,data/yupen-images/2026-06-23_0af18d16_index_adcf733f.jpg
2026-06-22,index,中证1000,8,1.08,4.63,1.12,中证A500,2.47,7,False,neutral,,等待,观察,data/yupen-images/2026-06-23_0af18d16_index_adcf733f.jpg
2026-06-22,index,沪深300,9,2.39,3.82,1.2,中证A500,2.47,9,False,neutral,,等待,观察,data/yupen-images/2026-06-23_0af18d16_index_adcf733f.jpg
2026-06-22,index,上证50,10,2.86,3.54,1.2,中证A500,2.47,11,False,neutral,,等待,观察,data/yupen-images/2026-06-23_0af18d16_index_adcf733f.jpg
2026-06-22,index,中证2000,11,0.77,2.87,1.11,中证A500,2.47,10,False,neutral,,等待,观察,data/yupen-images/2026-06-23_0af18d16_index_adcf733f.jpg
2026-06-22,index,纳指100,12,-0.25,1.38,0.89,标普500,-0.33,13,False,neutral,,等待,观察,data/yupen-images/2026-06-23_0af18d16_index_adcf733f.jpg
2026-06-22,index,北证50,14,0.5,-0.16,1.24,中证A500,2.47,12,False,neutral,,回避,不纳入,data/yupen-images/2026-06-23_0af18d16_index_adcf733f.jpg
2026-06-22,index,国企指数,17,-0.77,-5.45,1.11,恒生指数,-0.65,17,False,neutral,,回避,不纳入,data/yupen-images/2026-06-23_0af18d16_index_adcf733f.jpg
2026-06-22,index,微盘股,18,0.79,-5.61,1.17,中证A500,2.47,20,False,neutral,,回避,不纳入,data/yupen-images/2026-06-23_0af18d16_index_adcf733f.jpg
2026-06-22,index,恒生科技,19,-1.19,-5.66,1.16,恒生指数,-0.65,18,False,neutral,,回避,不纳入,data/yupen-images/2026-06-23_0af18d16_index_adcf733f.jpg
2026-06-22,sector,半导体,1,0.25,11.86,1.08,中证A500,2.47,1,True,neutral,,趋势保持,不新增,data/yupen-images/2026-06-24_06c28e62_sector_bf5d7dce.jpg
2026-06-22,sector,证券公司,2,0.38,8.04,1.71,中证A500,2.47,2,True,neutral,,趋势保持,不新增,data/yupen-images/2026-06-24_06c28e62_sector_bf5d7dce.jpg
2026-06-22,sector,细分化工,3,-3.16,3.47,1.08,中证A500,2.47,4,False,neutral,,等待,观察,data/yupen-images/2026-06-24_06c28e62_sector_bf5d7dce.jpg
2026-06-22,sector,商业航天,4,-1.85,0.58,0.95,中证A500,2.47,5,False,neutral,,等待,观察,data/yupen-images/2026-06-24_06c28e62_sector_bf5d7dce.jpg
2026-06-22,sector,机器人,5,-1.5,-0.33,0.95,中证A500,2.47,6,False,neutral,,回避,不纳入,data/yupen-images/2026-06-24_06c28e62_sector_bf5d7dce.jpg
2026-06-22,sector,有色金属,6,-8.36,-0.61,1.13,中证A500,2.47,3,False,neutral,,回避,不纳入,data/yupen-images/2026-06-24_06c28e62_sector_bf5d7dce.jpg
2026-06-22,sector,中证医疗,7,-0.18,-1.56,1.13,中证A500,2.47,11,False,neutral,,回避,不纳入,data/yupen-images/2026-06-24_06c28e62_sector_bf5d7dce.jpg
2026-06-22,sector,新能源,8,-4.55,-1.88,0.95,中证A500,2.47,7,False,neutral,,回避,不纳入,data/yupen-images/2026-06-24_06c28e62_sector_bf5d7dce.jpg
2026-06-22,sector,电网设备,9,-1.27,-3.21,0.99,中证A500,2.47,10,False,neutral,,回避,不纳入,data/yupen-images/2026-06-24_06c28e62_sector_bf5d7dce.jpg
2026-06-22,sector,中证红利,10,-0.57,-4.02,1.1,中证A500,2.47,9,False,neutral,,回避,不纳入,data/yupen-images/2026-06-24_06c28e62_sector_bf5d7dce.jpg
2026-06-22,sector,光伏设备,11,-3.06,-4.1,0.91,中证A500,2.47,8,False,neutral,,回避,不纳入,data/yupen-images/2026-06-24_06c28e62_sector_bf5d7dce.jpg
2026-06-22,sector,房地产,12,-0.69,-4.62,1.01,中证A500,2.47,12,False,neutral,,回避,不纳入,data/yupen-images/2026-06-24_06c28e62_sector_bf5d7dce.jpg
2026-06-22,sector,中证消费,13,-1.57,-6.36,1.06,中证A500,2.47,13,False,neutral,,回避,不纳入,data/yupen-images/2026-06-24_06c28e62_sector_bf5d7dce.jpg
2026-06-22,sector,中证煤炭,14,-1.39,-9.9,0.8,中证A500,2.47,14,False,neutral,,回避,不纳入,data/yupen-images/2026-06-24_06c28e62_sector_bf5d7dce.jpg
2026-06-23,index,科创50,1,-1.68,9.11,1.05,中证A500,-3.0,1,True,neutral,,试探,不追高,data/yupen-images/2026-06-24_06c28e62_index_9c7f80e0.jpg
2026-06-23,index,创业板指,3,-3.84,3.76,1.05,中证A500,-3.0,3,True,neutral,,趋势保持,不新增,data/yupen-images/2026-06-24_06c28e62_index_9c7f80e0.jpg
2026-06-23,index,中证500,4,-2.03,3.56,1.11,中证A500,-3.0,6,False,neutral,,等待,观察,data/yupen-images/2026-06-24_06c28e62_index_9c7f80e0.jpg
2026-06-23,index,中证2000,6,-0.49,2.53,1.05,中证A500,-3.0,11,False,neutral,,等待,观察,data/yupen-images/2026-06-24_06c28e62_index_9c7f80e0.jpg
2026-06-23,index,中证1000,7,-2.09,2.52,1.01,中证A500,-3.0,8,False,neutral,,等待,观察,data/yupen-images/2026-06-24_06c28e62_index_9c7f80e0.jpg
2026-06-23,index,沪深300,9,-2.77,0.94,1.07,中证A500,-3.0,9,False,neutral,,等待,观察,data/yupen-images/2026-06-24_06c28e62_index_9c7f80e0.jpg
2026-06-23,index,北证50,10,0.77,0.79,1.21,中证A500,-3.0,14,False,neutral,,等待,观察,data/yupen-images/2026-06-24_06c28e62_index_9c7f80e0.jpg
2026-06-23,index,上证50,11,-2.85,0.65,1.15,中证A500,-3.0,10,False,neutral,,等待,观察,data/yupen-images/2026-06-24_06c28e62_index_9c7f80e0.jpg
2026-06-23,index,纳指100,13,-3.29,-1.93,1.12,标普500,-1.43,12,False,neutral,,回避,不纳入,data/yupen-images/2026-06-24_06c28e62_index_9c7f80e0.jpg
2026-06-23,index,微盘股,15,2.44,-2.75,1.21,中证A500,-3.0,18,False,neutral,,回避,不纳入,data/yupen-images/2026-06-24_06c28e62_index_9c7f80e0.jpg
2026-06-23,index,国企指数,18,-1.96,-6.87,0.96,恒生指数,-1.82,17,False,neutral,,回避,不纳入,data/yupen-images/2026-06-24_06c28e62_index_9c7f80e0.jpg
2026-06-23,index,恒生科技,19,-3.3,-8.32,1.06,恒生指数,-1.82,19,False,neutral,,回避,不纳入,data/yupen-images/2026-06-24_06c28e62_index_9c7f80e0.jpg
2026-06-24,index,科创50,1,3.82,12.88,1.05,中证A500,1.04,1,True,neutral,,试探,不追高,data/yupen-images/2026-06-25_954a94b5_index_abe14a3b.jpg
2026-06-24,index,中证500,2,1.78,5.27,0.98,中证A500,1.04,4,False,neutral,,试探,等待确认,data/yupen-images/2026-06-25_954a94b5_index_abe14a3b.jpg
2026-06-24,index,创业板指,3,1.41,4.96,0.98,中证A500,1.04,3,True,neutral,,试探,等待确认,data/yupen-images/2026-06-25_954a94b5_index_abe14a3b.jpg
2026-06-24,index,中证1000,4,1.31,3.79,0.95,中证A500,1.04,7,False,neutral,,等待,观察,data/yupen-images/2026-06-25_954a94b5_index_abe14a3b.jpg
2026-06-24,index,中证2000,6,-0.05,2.53,1.01,中证A500,1.04,6,False,neutral,,等待,观察,data/yupen-images/2026-06-25_954a94b5_index_abe14a3b.jpg
2026-06-24,index,北证50,9,1.15,1.81,0.96,中证A500,1.04,10,False,neutral,,等待,观察,data/yupen-images/2026-06-25_954a94b5_index_abe14a3b.jpg
2026-06-24,index,沪深300,10,0.48,1.44,0.97,中证A500,1.04,9,False,neutral,,等待,观察,data/yupen-images/2026-06-25_954a94b5_index_abe14a3b.jpg
2026-06-24,index,上证50,11,0.58,1.31,0.94,中证A500,1.04,11,False,neutral,,等待,观察,data/yupen-images/2026-06-25_954a94b5_index_abe14a3b.jpg
2026-06-24,index,纳指100,14,-0.43,-2.2,1.07,标普500,-0.04,13,False,neutral,,回避,不纳入,data/yupen-images/2026-06-25_954a94b5_index_abe14a3b.jpg
2026-06-24,index,微盘股,16,-4.01,-6.07,1.05,中证A500,1.04,15,False,neutral,,回避,不纳入,data/yupen-images/2026-06-25_954a94b5_index_abe14a3b.jpg
2026-06-24,index,恒生科技,17,1.81,-6.2,1.11,恒生指数,0.33,19,False,neutral,,回避,不纳入,data/yupen-images/2026-06-25_954a94b5_index_abe14a3b.jpg
2026-06-24,index,国企指数,18,0.07,-6.34,0.94,恒生指数,0.33,18,False,neutral,,回避,不纳入,data/yupen-images/2026-06-25_954a94b5_index_abe14a3b.jpg
2026-06-24,sector,半导体,1,3.8,15.33,1.14,中证A500,1.04,1,True,neutral,,试探,不追高,data/yupen-images/2026-06-25_954a94b5_sector_f0679572.jpg
2026-06-24,sector,细分化工,2,3.27,6.65,1.1,中证A500,1.04,3,True,neutral,,试探,等待文章确认,data/yupen-images/2026-06-25_954a94b5_sector_f0679572.jpg
2026-06-24,sector,证券公司,3,-1.9,5.71,1.17,中证A500,1.04,2,True,neutral,,趋势保持,不新增,data/yupen-images/2026-06-25_954a94b5_sector_f0679572.jpg
2026-06-24,sector,机器人,4,0.91,0.84,0.96,中证A500,1.04,5,False,neutral,,等待,观察,data/yupen-images/2026-06-25_954a94b5_sector_f0679572.jpg
2026-06-24,sector,商业航天,5,0.01,0.75,0.92,中证A500,1.04,4,False,neutral,,等待,观察,data/yupen-images/2026-06-25_954a94b5_sector_f0679572.jpg
2026-06-24,sector,有色金属,6,0.26,-0.04,0.89,中证A500,1.04,6,False,neutral,,回避,不纳入,data/yupen-images/2026-06-25_954a94b5_sector_f0679572.jpg
2026-06-24,sector,中证医疗,7,0.92,-0.29,1.17,中证A500,1.04,7,False,neutral,,回避,不纳入,data/yupen-images/2026-06-25_954a94b5_sector_f0679572.jpg
2026-06-24,sector,新能源,8,0.85,-0.69,0.82,中证A500,1.04,8,False,neutral,,回避,不纳入,data/yupen-images/2026-06-25_954a94b5_sector_f0679572.jpg
2026-06-24,sector,电网设备,9,-1.58,-4.23,0.88,中证A500,1.04,9,False,neutral,,回避,不纳入,data/yupen-images/2026-06-25_954a94b5_sector_f0679572.jpg
2026-06-24,sector,光伏设备,10,-1.09,-4.53,0.84,中证A500,1.04,11,False,neutral,,回避,不纳入,data/yupen-images/2026-06-25_954a94b5_sector_f0679572.jpg
2026-06-24,sector,中证红利,11,-1.49,-5.19,1.04,中证A500,1.04,10,False,neutral,,回避,不纳入,data/yupen-images/2026-06-25_954a94b5_sector_f0679572.jpg
2026-06-24,sector,房地产,12,-1.69,-5.66,1.1,中证A500,1.04,12,False,neutral,,回避,不纳入,data/yupen-images/2026-06-25_954a94b5_sector_f0679572.jpg
2026-06-24,sector,中证消费,13,-1.54,-7.26,1.02,中证A500,1.04,13,False,neutral,,回避,不纳入,data/yupen-images/2026-06-25_954a94b5_sector_f0679572.jpg
2026-06-24,sector,中证煤炭,14,-2.86,-12.21,0.93,中证A500,1.04,14,False,neutral,,回避,不纳入,data/yupen-images/2026-06-25_954a94b5_sector_f0679572.jpg
2026-06-25,index,科创50,1,3.87,16.39,1.01,中证A500,1.54,1,True,neutral,,试探,不追高,data/yupen-images/2026-06-26_861ab715_index_690e5363.jpg
2026-06-25,index,创业板指,2,2.84,7.47,1.03,中证A500,1.54,3,True,neutral,,试探,等待文章确认,data/yupen-images/2026-06-26_861ab715_index_690e5363.jpg
2026-06-25,index,中证500,4,1.08,6.16,1.03,中证A500,1.54,2,False,neutral,,等待,观察,data/yupen-images/2026-06-26_861ab715_index_690e5363.jpg
2026-06-25,index,中证1000,7,0.37,3.99,1.02,中证A500,1.54,4,False,neutral,,等待,观察,data/yupen-images/2026-06-26_861ab715_index_690e5363.jpg
2026-06-25,index,沪深300,8,1.56,2.89,1.06,中证A500,1.54,10,False,neutral,,等待,观察,data/yupen-images/2026-06-26_861ab715_index_690e5363.jpg
2026-06-25,index,上证50,9,1.14,2.41,1.01,中证A500,1.54,11,False,neutral,,等待,观察,data/yupen-images/2026-06-26_861ab715_index_690e5363.jpg
2026-06-25,index,中证2000,11,-0.88,1.61,1.01,中证A500,1.54,6,False,neutral,,等待,观察,data/yupen-images/2026-06-26_861ab715_index_690e5363.jpg
2026-06-25,index,北证50,12,-1.41,0.31,1.01,中证A500,1.54,9,False,neutral,,等待,观察,data/yupen-images/2026-06-26_861ab715_index_690e5363.jpg
2026-06-25,index,纳指100,13,0.81,-1.24,1.0,标普500,0.04,14,False,neutral,,回避,不纳入,data/yupen-images/2026-06-26_861ab715_index_690e5363.jpg
2026-06-25,index,恒生科技,17,-1.63,-7.26,0.96,恒生指数,-1.43,17,False,neutral,,回避,不纳入,data/yupen-images/2026-06-26_861ab715_index_690e5363.jpg
